product_id,product_name,category,subcategory,gender,color,size,fit,material,brand,price_inr,rating,season,description
PRD2429,Zara Men's Pink Slim Fit Biker Leather Jacket,jackets,Biker Leather Jacket,Men,Pink,XXL,Slim Fit,Polyester,Zara,4999,4.8,Autumn,"Essential Zara Men's biker leather jacket tailored with a modern Slim Fit. Made of soft, breathable Polyester in rich Pink. Ideal choice for Autumn."
PRD2430,Allen Solly Women's Maroon Slim Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Women,Maroon,XL,Slim Fit,Wool,Allen Solly,3199,4.8,Autumn,"Elevate your look with this stylish Maroon puffer winter jacket by Allen Solly. Designed in a comfortable Slim Fit using high-grade Wool, perfect for casual or semi-formal outings."
PRD2431,Mango Unisex's Black Oversized Puffer Winter Jacket,jackets,Puffer Winter Jacket,Unisex,Black,XL,Oversized,Wool,Mango,2599,4.5,Winter,"Elevate your look with this stylish Black puffer winter jacket by Mango. Designed in a comfortable Oversized using high-grade Wool, perfect for casual or semi-formal outings."
PRD2432,H&M Men's White Regular Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Men,White,XXL,Regular Fit,Denim,H&M,3399,3.8,Winter,"Essential H&M Men's classic denim jacket tailored with a modern Regular Fit. Made of soft, breathable Denim in rich White. Ideal choice for Winter."
PRD2433,Biba Unisex's Green Regular Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Unisex,Green,S,Regular Fit,Polyester,Biba,3699,4.7,Winter,"Elevate your look with this stylish Green puffer winter jacket by Biba. Designed in a comfortable Regular Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2434,H&M Women's Red Slim Fit Windbreaker Jacket,jackets,Windbreaker Jacket,Women,Red,XL,Slim Fit,Denim,H&M,2499,3.7,Autumn,"Crafted from premium Denim, this H&M Red windbreaker jacket offers exceptional comfort and durability for Autumn wardrobe styling. Features a sleek Slim Fit design."
PRD2435,Biba Men's Brown Oversized Biker Leather Jacket,jackets,Biker Leather Jacket,Men,Brown,XL,Oversized,Denim,Biba,4599,4.1,Winter,"Elevate your look with this stylish Brown biker leather jacket by Biba. Designed in a comfortable Oversized using high-grade Denim, perfect for casual or semi-formal outings."
PRD2436,Jack & Jones Men's Olive Oversized Windbreaker Jacket,jackets,Windbreaker Jacket,Men,Olive,L,Oversized,Leather,Jack & Jones,2249,4.4,Winter,"Elevate your look with this stylish Olive windbreaker jacket by Jack & Jones. Designed in a comfortable Oversized using high-grade Leather, perfect for casual or semi-formal outings."
PRD2437,Tommy Hilfiger Men's Navy Regular Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Men,Navy,S,Regular Fit,Leather,Tommy Hilfiger,3699,4.1,All-Season,"Essential Tommy Hilfiger Men's puffer winter jacket tailored with a modern Regular Fit. Made of soft, breathable Leather in rich Navy. Ideal choice for All-Season."
PRD2438,Manyavar Men's White Oversized Classic Denim Jacket,jackets,Classic Denim Jacket,Men,White,XL,Oversized,Leather,Manyavar,2199,4.8,Autumn,"Crafted from premium Leather, this Manyavar White classic denim jacket offers exceptional comfort and durability for Autumn wardrobe styling. Features a sleek Oversized design."
PRD2439,Puma Unisex's Green Oversized Windbreaker Jacket,jackets,Windbreaker Jacket,Unisex,Green,XXL,Oversized,Leather,Puma,5999,4.0,Winter,"Crafted from premium Leather, this Puma Green windbreaker jacket offers exceptional comfort and durability for Winter wardrobe styling. Features a sleek Oversized design."
PRD2440,H&M Unisex's Yellow Slim Fit Tailored Blazer,jackets,Tailored Blazer,Unisex,Yellow,L,Slim Fit,Leather,H&M,3599,3.6,All-Season,"Crafted from premium Leather, this H&M Yellow tailored blazer offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Slim Fit design."
PRD2441,Puma Women's Black Oversized Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Black,XXL,Oversized,Denim,Puma,2549,4.8,Autumn,"Crafted from premium Denim, this Puma Black classic denim jacket offers exceptional comfort and durability for Autumn wardrobe styling. Features a sleek Oversized design."
PRD2442,Under Armour Men's Black Oversized Windbreaker Jacket,jackets,Windbreaker Jacket,Men,Black,XL,Oversized,Wool,Under Armour,3249,4.5,All-Season,Stay fashion-forward with this versatile Black windbreaker jacket from Under Armour. Includes a refined Oversized profile and high quality Wool fabric.
PRD2443,Jack & Jones Unisex's Beige Oversized Biker Leather Jacket,jackets,Biker Leather Jacket,Unisex,Beige,XL,Oversized,Polyester,Jack & Jones,4049,4.9,Autumn,"Elevate your look with this stylish Beige biker leather jacket by Jack & Jones. Designed in a comfortable Oversized using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2444,Jack & Jones Women's Red Slim Fit Windbreaker Jacket,jackets,Windbreaker Jacket,Women,Red,M,Slim Fit,Polyester,Jack & Jones,5999,5.0,All-Season,"Essential Jack & Jones Women's windbreaker jacket tailored with a modern Slim Fit. Made of soft, breathable Polyester in rich Red. Ideal choice for All-Season."
PRD2445,FabIndia Unisex's Black Regular Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Unisex,Black,S,Regular Fit,Polyester,FabIndia,3949,4.1,Winter,"Top-rated FabIndia puffer winter jacket featuring premium Black Polyester. Tailored to a comfortable Regular Fit, ideal for everyday wear during Winter."
PRD2446,Puma Men's Purple Oversized Tailored Blazer,jackets,Tailored Blazer,Men,Purple,XL,Oversized,Polyester,Puma,3799,4.8,Winter,Stay fashion-forward with this versatile Purple tailored blazer from Puma. Includes a refined Oversized profile and high quality Polyester fabric.
PRD2447,Jack & Jones Women's Beige Regular Fit Tailored Blazer,jackets,Tailored Blazer,Women,Beige,XL,Regular Fit,Polyester,Jack & Jones,2599,4.6,Autumn,"Elevate your look with this stylish Beige tailored blazer by Jack & Jones. Designed in a comfortable Regular Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2448,Puma Unisex's Red Oversized Biker Leather Jacket,jackets,Biker Leather Jacket,Unisex,Red,XXL,Oversized,Leather,Puma,3549,4.9,All-Season,"Top-rated Puma biker leather jacket featuring premium Red Leather. Tailored to a comfortable Oversized, ideal for everyday wear during All-Season."
PRD2449,HRX Unisex's Green Slim Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Unisex,Green,XL,Slim Fit,Wool,HRX,2499,4.3,Winter,Stay fashion-forward with this versatile Green puffer winter jacket from HRX. Includes a refined Slim Fit profile and high quality Wool fabric.
PRD2450,US Polo Assn Women's Black Slim Fit Windbreaker Jacket,jackets,Windbreaker Jacket,Women,Black,XXL,Slim Fit,Leather,US Polo Assn,5699,3.7,Autumn,Stay fashion-forward with this versatile Black windbreaker jacket from US Polo Assn. Includes a refined Slim Fit profile and high quality Leather fabric.
PRD2451,Manyavar Men's Beige Slim Fit Tailored Blazer,jackets,Tailored Blazer,Men,Beige,XXL,Slim Fit,Leather,Manyavar,4799,3.8,Autumn,"Top-rated Manyavar tailored blazer featuring premium Beige Leather. Tailored to a comfortable Slim Fit, ideal for everyday wear during Autumn."
PRD2452,Roadster Unisex's Brown Slim Fit Tailored Blazer,jackets,Tailored Blazer,Unisex,Brown,L,Slim Fit,Leather,Roadster,3999,3.9,Autumn,"Elevate your look with this stylish Brown tailored blazer by Roadster. Designed in a comfortable Slim Fit using high-grade Leather, perfect for casual or semi-formal outings."
PRD2453,Mango Unisex's Brown Oversized Puffer Winter Jacket,jackets,Puffer Winter Jacket,Unisex,Brown,S,Oversized,Denim,Mango,5299,3.6,All-Season,"Crafted from premium Denim, this Mango Brown puffer winter jacket offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Oversized design."
PRD2454,Levi's Women's Purple Slim Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Purple,M,Slim Fit,Polyester,Levi's,5099,3.7,Autumn,"Elevate your look with this stylish Purple classic denim jacket by Levi's. Designed in a comfortable Slim Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2455,US Polo Assn Women's Pink Regular Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Pink,L,Regular Fit,Wool,US Polo Assn,4949,3.8,Autumn,"Essential US Polo Assn Women's classic denim jacket tailored with a modern Regular Fit. Made of soft, breathable Wool in rich Pink. Ideal choice for Autumn."
PRD2456,Nike Men's White Slim Fit Windbreaker Jacket,jackets,Windbreaker Jacket,Men,White,XXL,Slim Fit,Wool,Nike,5799,4.4,Winter,"Elevate your look with this stylish White windbreaker jacket by Nike. Designed in a comfortable Slim Fit using high-grade Wool, perfect for casual or semi-formal outings."
PRD2457,Aurelia Unisex's Beige Oversized Windbreaker Jacket,jackets,Windbreaker Jacket,Unisex,Beige,M,Oversized,Polyester,Aurelia,6049,3.7,All-Season,"Elevate your look with this stylish Beige windbreaker jacket by Aurelia. Designed in a comfortable Oversized using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2458,Jack & Jones Men's White Regular Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Men,White,XL,Regular Fit,Wool,Jack & Jones,2749,4.7,Autumn,"Top-rated Jack & Jones classic denim jacket featuring premium White Wool. Tailored to a comfortable Regular Fit, ideal for everyday wear during Autumn."
PRD2459,W Unisex's Pink Slim Fit Tailored Blazer,jackets,Tailored Blazer,Unisex,Pink,XL,Slim Fit,Wool,W,5949,4.5,Winter,"Essential W Unisex's tailored blazer tailored with a modern Slim Fit. Made of soft, breathable Wool in rich Pink. Ideal choice for Winter."
PRD2460,Tommy Hilfiger Women's Blue Slim Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Blue,L,Slim Fit,Leather,Tommy Hilfiger,4849,4.1,All-Season,"Elevate your look with this stylish Blue classic denim jacket by Tommy Hilfiger. Designed in a comfortable Slim Fit using high-grade Leather, perfect for casual or semi-formal outings."
PRD2461,Nike Unisex's Navy Regular Fit Biker Leather Jacket,jackets,Biker Leather Jacket,Unisex,Navy,XXL,Regular Fit,Denim,Nike,5349,4.2,Autumn,"Top-rated Nike biker leather jacket featuring premium Navy Denim. Tailored to a comfortable Regular Fit, ideal for everyday wear during Autumn."
PRD2462,Under Armour Men's Navy Regular Fit Tailored Blazer,jackets,Tailored Blazer,Men,Navy,L,Regular Fit,Leather,Under Armour,4199,4.9,All-Season,"Crafted from premium Leather, this Under Armour Navy tailored blazer offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Regular Fit design."
PRD2463,Mango Men's Black Oversized Puffer Winter Jacket,jackets,Puffer Winter Jacket,Men,Black,L,Oversized,Leather,Mango,3149,4.2,All-Season,Stay fashion-forward with this versatile Black puffer winter jacket from Mango. Includes a refined Oversized profile and high quality Leather fabric.
PRD2464,Tommy Hilfiger Women's Maroon Oversized Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Maroon,S,Oversized,Wool,Tommy Hilfiger,3449,4.3,All-Season,"Elevate your look with this stylish Maroon classic denim jacket by Tommy Hilfiger. Designed in a comfortable Oversized using high-grade Wool, perfect for casual or semi-formal outings."
PRD2465,Levi's Men's Green Regular Fit Windbreaker Jacket,jackets,Windbreaker Jacket,Men,Green,XL,Regular Fit,Leather,Levi's,3649,3.6,Autumn,"Essential Levi's Men's windbreaker jacket tailored with a modern Regular Fit. Made of soft, breathable Leather in rich Green. Ideal choice for Autumn."
PRD2466,Biba Women's Brown Oversized Puffer Winter Jacket,jackets,Puffer Winter Jacket,Women,Brown,L,Oversized,Wool,Biba,2599,4.9,Autumn,"Essential Biba Women's puffer winter jacket tailored with a modern Oversized. Made of soft, breathable Wool in rich Brown. Ideal choice for Autumn."
PRD2467,Aurelia Women's Green Regular Fit Biker Leather Jacket,jackets,Biker Leather Jacket,Women,Green,S,Regular Fit,Denim,Aurelia,5349,4.5,Autumn,"Essential Aurelia Women's biker leather jacket tailored with a modern Regular Fit. Made of soft, breathable Denim in rich Green. Ideal choice for Autumn."
PRD2468,Manyavar Men's Brown Slim Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Men,Brown,S,Slim Fit,Denim,Manyavar,2799,4.1,Winter,"Elevate your look with this stylish Brown classic denim jacket by Manyavar. Designed in a comfortable Slim Fit using high-grade Denim, perfect for casual or semi-formal outings."
PRD2469,Under Armour Men's Purple Slim Fit Biker Leather Jacket,jackets,Biker Leather Jacket,Men,Purple,S,Slim Fit,Denim,Under Armour,5099,4.7,All-Season,"Top-rated Under Armour biker leather jacket featuring premium Purple Denim. Tailored to a comfortable Slim Fit, ideal for everyday wear during All-Season."
PRD2470,H&M Unisex's Olive Regular Fit Biker Leather Jacket,jackets,Biker Leather Jacket,Unisex,Olive,S,Regular Fit,Polyester,H&M,4599,3.7,All-Season,"Elevate your look with this stylish Olive biker leather jacket by H&M. Designed in a comfortable Regular Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2471,Allen Solly Men's Blue Oversized Classic Denim Jacket,jackets,Classic Denim Jacket,Men,Blue,XL,Oversized,Denim,Allen Solly,5299,4.5,Winter,"Elevate your look with this stylish Blue classic denim jacket by Allen Solly. Designed in a comfortable Oversized using high-grade Denim, perfect for casual or semi-formal outings."
PRD2472,Zara Women's Navy Oversized Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Navy,M,Oversized,Leather,Zara,4949,5.0,Autumn,"Top-rated Zara classic denim jacket featuring premium Navy Leather. Tailored to a comfortable Oversized, ideal for everyday wear during Autumn."
PRD2473,FabIndia Women's Maroon Oversized Tailored Blazer,jackets,Tailored Blazer,Women,Maroon,M,Oversized,Denim,FabIndia,4149,3.5,Autumn,"Elevate your look with this stylish Maroon tailored blazer by FabIndia. Designed in a comfortable Oversized using high-grade Denim, perfect for casual or semi-formal outings."
PRD2474,Allen Solly Men's Yellow Oversized Puffer Winter Jacket,jackets,Puffer Winter Jacket,Men,Yellow,S,Oversized,Leather,Allen Solly,4949,4.6,All-Season,"Elevate your look with this stylish Yellow puffer winter jacket by Allen Solly. Designed in a comfortable Oversized using high-grade Leather, perfect for casual or semi-formal outings."
PRD2475,FabIndia Men's White Regular Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Men,White,XL,Regular Fit,Polyester,FabIndia,4149,4.5,All-Season,"Elevate your look with this stylish White puffer winter jacket by FabIndia. Designed in a comfortable Regular Fit using high-grade Polyester, perfect for casual or semi-formal outings."
PRD2476,HRX Women's Maroon Slim Fit Puffer Winter Jacket,jackets,Puffer Winter Jacket,Women,Maroon,L,Slim Fit,Denim,HRX,3249,4.6,All-Season,"Crafted from premium Denim, this HRX Maroon puffer winter jacket offers exceptional comfort and durability for All-Season wardrobe styling. Features a sleek Slim Fit design."
PRD2477,Zara Women's Navy Oversized Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Navy,XL,Oversized,Denim,Zara,2399,4.5,All-Season,Stay fashion-forward with this versatile Navy classic denim jacket from Zara. Includes a refined Oversized profile and high quality Denim fabric.
PRD2478,Levi's Women's Pink Regular Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Women,Pink,L,Regular Fit,Denim,Levi's,5049,4.8,All-Season,Stay fashion-forward with this versatile Pink classic denim jacket from Levi's. Includes a refined Regular Fit profile and high quality Denim fabric.
PRD2479,W Women's Beige Regular Fit Tailored Blazer,jackets,Tailored Blazer,Women,Beige,XXL,Regular Fit,Wool,W,5149,3.8,Autumn,"Top-rated W tailored blazer featuring premium Beige Wool. Tailored to a comfortable Regular Fit, ideal for everyday wear during Autumn."
PRD2480,FabIndia Unisex's Navy Regular Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Unisex,Navy,L,Regular Fit,Wool,FabIndia,5849,4.7,Autumn,Stay fashion-forward with this versatile Navy classic denim jacket from FabIndia. Includes a refined Regular Fit profile and high quality Wool fabric.
PRD2481,Jack & Jones Women's White Slim Fit Tailored Blazer,jackets,Tailored Blazer,Women,White,S,Slim Fit,Wool,Jack & Jones,5649,3.7,Autumn,"Essential Jack & Jones Women's tailored blazer tailored with a modern Slim Fit. Made of soft, breathable Wool in rich White. Ideal choice for Autumn."
PRD2482,Biba Women's Navy Slim Fit Biker Leather Jacket,jackets,Biker Leather Jacket,Women,Navy,M,Slim Fit,Wool,Biba,2699,4.4,All-Season,"Elevate your look with this stylish Navy biker leather jacket by Biba. Designed in a comfortable Slim Fit using high-grade Wool, perfect for casual or semi-formal outings."
PRD2483,Allen Solly Men's Grey Regular Fit Classic Denim Jacket,jackets,Classic Denim Jacket,Men,Grey,L,Regular Fit,Leather,Allen Solly,2899,3.5,Autumn,Stay fashion-forward with this versatile Grey classic denim jacket from Allen Solly. Includes a refined Regular Fit profile and high quality Leather fabric.
